ts	type	player	id	wood	food	gold	stone	name	wood_market	food_market	stone_market
2759229	BUILD	3	50	60	0	0	0	Farm	25	34	157
2759649	RESEARCH	6	315	0	150	150	0	Conscription	25	34	157
2760069	BUILD	7	50	60	0	0	0	Farm	25	34	157
2760489	BUILD	2	70	25	0	0	0	House	25	34	157
2760489	BUILD	3	50	60	0	0	0	Farm	25	34	157
2760909	BUILD	2	70	25	0	0	0	House	25	34	157
2761749	BUILD	3	50	60	0	0	0	Farm	25	34	157
2762169	BUILD	3	50	60	0	0	0	Farm	25	34	157
2762589	BUILD	2	70	25	0	0	0	House	25	34	157
2763429	BUILD	2	70	25	0	0	0	House	25	34	157
2763429	BUILD	3	50	60	0	0	0	Farm	25	34	157
2763849	BUILD	3	50	60	0	0	0	Farm	25	34	157
2763849	RESEARCH	4	48	0	200	200	0	Caravan	25	34	157
2764269	BUILD	2	70	25	0	0	0	House	25	34	157
2764269	RESEARCH	4	23	0	200	100	0	Coinage	25	34	157
2764269	RESEARCH	7	82	0	250	150	0	Chain Barding Armor	25	34	157
2764689	RESEARCH	4	15	0	300	200	0	Guilds	25	34	157
2765109	BUILD	3	68	100	0	0	0	Mill	25	34	157
2765529	BUILD	2	70	25	0	0	0	House	25	34	157
2765949	BUILD	2	70	25	0	0	0	House	25	34	157
2766369	BUILD	2	70	25	0	0	0	House	25	34	157
2767629	BUILD	2	70	25	0	0	0	House	25	34	157
2768469	BUILD	2	70	25	0	0	0	House	25	34	157
2769309	BUILD	2	70	25	0	0	0	House	25	34	157
2772249	DE_QUEUE	8	125	0	0	100	0	Monk	25	34	157
2772669	RESEARCH	7	48	0	200	200	0	Caravan	25	34	157
2773929	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	34	157
2774349	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	34	157
2774349	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	34	157
2774349	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	34	157
2775609	DE_QUEUE	6	440	0	65	20	0	Petard	25	34	157
2776029	DE_QUEUE	6	440	0	65	20	0	Petard	25	34	157
2777289	DE_QUEUE	1	128	500	0	250	0	Trade Cart (Empty)	25	34	157
2777289	DE_QUEUE	1	128	500	0	250	0	Trade Cart (Empty)	25	34	157
2777289	RESEARCH	5	265	0	1300	750	0	Paladin	25	34	157
2777709	DE_QUEUE	1	128	500	0	250	0	Trade Cart (Empty)	25	34	157
2777709	DE_QUEUE	1	128	300	0	150	0	Trade Cart (Empty)	25	34	157
2778129	DE_QUEUE	1	128	300	0	150	0	Trade Cart (Empty)	25	34	157
2779389	BUILD	2	562	100	0	0	0	Lumber Camp	25	34	157
2779389	BUILD	8	82	0	0	0	650	Castle	25	34	157
2781489	DE_QUEUE	5	38	0	60	75	0	Knight	25	34	157
2781909	DE_QUEUE	5	38	0	60	75	0	Knight	25	34	157
2781909	DE_QUEUE	5	38	0	60	75	0	Knight	25	34	157
2782329	DE_QUEUE	5	38	0	60	75	0	Knight	25	34	157
2782329	DE_QUEUE	5	38	0	60	75	0	Knight	25	34	157
2785829	DE_QUEUE	5	4	25	0	45	0	Archer	25	34	157
2786249	DE_QUEUE	5	4	25	0	45	0	Archer	25	34	157
2789189	BUILD	2	68	100	0	0	0	Mill	25	34	157
2792969	BUILD	2	50	60	0	0	0	Farm	25	34	157
2795069	BUILD	8	82	0	0	0	650	Castle	25	34	157
2797589	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	25	34	157
2798009	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	25	34	157
2798429	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	25	34	157
2804729	BUILD	6	49	200	0	0	0	Siege Workshop	25	34	157
2811869	BUILD	8	82	0	0	0	650	Castle	25	34	157
2815649	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2816069	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2816069	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2816489	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2816909	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2816909	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2817329	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2817749	DE_QUEUE	6	4	125	0	225	0	Archer	25	34	157
2819009	DE_QUEUE	8	38	0	60	75	0	Knight	25	34	157
2819569	DE_QUEUE	8	38	0	60	75	0	Knight	25	34	157
2819569	DE_QUEUE	8	38	0	60	75	0	Knight	25	34	157
2819989	DE_QUEUE	8	38	0	60	75	0	Knight	25	34	157
2820409	DE_QUEUE	8	38	0	60	75	0	Knight	25	34	157
2820409	DE_QUEUE	8	38	0	60	75	0	Knight	25	34	157
2820829	DE_QUEUE	8	38	0	60	75	0	Knight	25	34	157
2823349	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2823769	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2823769	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2824189	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2824609	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2824609	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2825029	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2825029	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2825449	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2825869	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2826289	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2826289	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2826709	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2826709	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2827129	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2827549	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2827549	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2827969	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2828389	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2828389	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2828389	DE_QUEUE	7	329	0	55	60	0	Camel Rider	25	34	157
2828389	DE_QUEUE	7	329	0	55	60	0	Camel Rider	25	34	157
2828809	DE_QUEUE	7	329	0	55	60	0	Camel Rider	25	34	157
2829229	DE_QUEUE	7	329	0	275	300	0	Camel Rider	25	34	157
2829229	DE_QUEUE	7	329	0	275	300	0	Camel Rider	25	34	157
2829229	DE_QUEUE	7	329	0	220	240	0	Camel Rider	25	34	157
2829229	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	34	157
2829649	DE_QUEUE	4	4	125	0	225	0	Archer	25	34	157
2829649	DE_QUEUE	4	4	125	0	225	0	Archer	25	34	157
2829649	DE_QUEUE	7	329	0	220	240	0	Camel Rider	25	34	157
2829649	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	34	157
2829649	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	34	157
2830069	DE_QUEUE	4	4	125	0	225	0	Archer	25	34	157
2830069	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	34	157
2833849	RESEARCH	6	209	0	300	300	0	Cavalier	25	34	157
2834269	RESEARCH	4	429	0	300	600	0	Halberdier	25	34	157
2835109	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	34	157
2835529	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	34	157
2835949	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	34	157
2838889	DE_QUEUE	6	38	0	60	75	0	Knight	25	34	157
2838889	DE_QUEUE	6	38	0	60	75	0	Knight	25	34	157
2839309	DE_QUEUE	6	38	0	60	75	0	Knight	25	34	157
2839729	DE_QUEUE	6	38	0	60	75	0	Knight	25	34	157
2839729	DE_QUEUE	6	38	0	60	75	0	Knight	25	34	157
2854989	BUILD	8	49	200	0	0	0	Siege Workshop	25	34	157
2861709	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2861709	DE_QUEUE	8	125	0	0	100	0	Monk	25	34	157
2862129	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2862129	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2862549	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2862969	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2862969	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	34	157
2864649	RESEARCH	7	322	0	200	0	100	Murder Holes	25	34	157
2869269	DE_QUEUE	8	7	175	125	0	0	Skirmisher	25	34	157
2869689	DE_QUEUE	8	7	175	125	0	0	Skirmisher	25	34	157
2870109	DE_QUEUE	8	7	175	125	0	0	Skirmisher	25	34	157
2870109	DE_QUEUE	8	7	175	125	0	0	Skirmisher	25	34	157
2875989	RESEARCH	2	76	0	200	100	0	Chain Mail Armor	25	34	157
2878929	DE_QUEUE	6	279	75	0	75	0	Scorpion	25	34	157
2878929	BUILD	8	87	175	0	0	0	Archery Range	25	34	157
2878929	BUILD	8	87	175	0	0	0	Archery Range	25	34	157
2879349	DE_QUEUE	6	279	75	0	75	0	Scorpion	25	34	157
2879349	BUILD	8	87	175	0	0	0	Archery Range	25	34	157
2879769	BUILD	8	87	175	0	0	0	Archery Range	25	34	157
2880609	RESEARCH	4	485	0	300	300	0	Hul'che Javelineers	25	34	157
2882289	DE_QUEUE	7	36	225	0	225	0	Bombard Cannon	25	34	157
2882709	DE_QUEUE	7	36	225	0	225	0	Bombard Cannon	25	34	157
2883969	RESEARCH	2	75	0	275	225	0	Blast Furnace	25	34	157
2886489	RESEARCH	8	428	0	500	600	0	Hussar	25	34	157
2886909	DE_QUEUE	8	448	0	80	0	0	Scout Cavalry	25	34	157
2889009	DE_QUEUE	7	36	225	0	225	0	Bombard Cannon	25	34	157
2889009	DE_QUEUE	7	36	225	0	225	0	Bombard Cannon	25	34	157
2889569	DE_QUEUE	7	36	225	0	225	0	Bombard Cannon	25	34	157
2890409	DE_QUEUE	6	4	25	0	45	0	Archer	25	34	157
2890829	DE_QUEUE	6	4	25	0	45	0	Archer	25	34	157
2891249	DE_QUEUE	6	4	25	0	45	0	Archer	25	34	157
2891249	DE_QUEUE	6	4	25	0	45	0	Archer	25	34	157
2892509	BUILD	2	562	100	0	0	0	Lumber Camp	25	34	157
2896289	BUILD	8	50	60	0	0	0	Farm	25	34	157
2897549	BUILD	8	50	60	0	0	0	Farm	25	34	157
2897969	BUILD	2	562	100	0	0	0	Lumber Camp	25	34	157
2897969	DE_QUEUE	6	4	25	0	45	0	Archer	25	34	157
2898389	DE_QUEUE	6	4	25	0	45	0	Archer	25	34	157
2898389	DE_QUEUE	6	4	25	0	45	0	Archer	25	34	157
2899649	RESEARCH	3	362	0	950	950	0	Elite Chu Ko Nu	25	34	157
2901329	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	34	157
2901329	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	34	157
2902589	RESEARCH	3	315	0	150	150	0	Conscription	25	34	157
2905109	BUILD	2	50	60	0	0	0	Farm	25	34	157
2905109	DE_QUEUE	7	448	0	400	0	0	Scout Cavalry	25	34	157
2905529	DE_QUEUE	7	448	0	400	0	0	Scout Cavalry	25	34	157
2905529	DE_QUEUE	7	448	0	400	0	0	Scout Cavalry	25	34	157
2905949	BUILD	2	50	60	0	0	0	Farm	25	34	157
2905949	DE_QUEUE	7	448	0	400	0	0	Scout Cavalry	25	34	157
2905949	DE_QUEUE	7	448	0	400	0	0	Scout Cavalry	25	34	157
2906369	DE_QUEUE	7	448	0	400	0	0	Scout Cavalry	25	34	157
2906369	DE_QUEUE	7	448	0	400	0	0	Scout Cavalry	25	34	157
2906789	BUILD	8	50	60	0	0	0	Farm	25	34	157
2907209	RESEARCH	3	201	0	300	200	0	Bracer	25	34	157
2908469	BUILD	2	50	60	0	0	0	Farm	25	34	157
2908889	BUILD	8	50	60	0	0	0	Farm	25	34	157
2914349	DE_QUEUE	4	4	125	0	225	0	Archer	25	34	157
2914769	DE_QUEUE	4	4	125	0	225	0	Archer	25	34	157
2915189	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2915189	DE_QUEUE	4	4	125	0	225	0	Archer	25	34	157
2916029	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2916029	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2916449	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2916449	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2916869	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2917289	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2917289	BUILD	3	12	175	0	0	0	Barracks	25	34	157
2918549	DE_QUEUE	5	4	125	0	225	0	Archer	25	34	157
2918969	DE_QUEUE	5	4	125	0	225	0	Archer	25	34	157
2919389	DE_QUEUE	5	4	125	0	225	0	Archer	25	34	157
2919389	DE_QUEUE	5	4	125	0	225	0	Archer	25	34	157
2919809	DE_QUEUE	5	4	125	0	225	0	Archer	25	34	157
2920229	DE_QUEUE	5	4	50	0	90	0	Archer	25	34	157
2920229	DE_QUEUE	5	4	50	0	90	0	Archer	25	34	157
2922329	SELL	4	0	500	0	0	0	sell wood	25	34	157
2922329	SELL	4	0	500	0	0	0	sell wood	25	34	157
2923169	DE_QUEUE	1	763	275	0	275	0	Plumed Archer	25	34	157
2923589	DE_QUEUE	1	763	275	0	275	0	Plumed Archer	25	34	157
2924009	DE_QUEUE	1	763	275	0	275	0	Plumed Archer	25	34	157
2924009	DE_QUEUE	1	763	275	0	275	0	Plumed Archer	25	34	157
2924009	SELL	4	0	0	100	0	0	sell food	25	31	157
2924569	SELL	4	0	0	100	0	0	sell food	25	28	157
2924989	SELL	4	0	0	500	0	0	sell food	25	25	157
2925829	BUILD	3	584	100	0	0	0	Mining Camp	25	25	157
2926249	SELL	4	0	0	100	0	0	sell food	25	25	157
2927929	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2927929	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2928349	RESEARCH	4	17	0	300	200	0	Banking	25	25	157
2928349	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2928349	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2928769	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2929189	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2929189	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2929609	SELL	4	0	0	500	0	0	sell food	25	25	157
2929609	SELL	4	0	0	500	0	0	sell food	25	25	157
2929609	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2929609	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2930029	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2931289	SELL	4	0	0	500	0	0	sell food	25	25	157
2931709	SELL	4	0	0	500	0	0	sell food	25	25	157
2932129	SELL	4	0	0	500	0	0	sell food	25	25	157
2932969	SELL	4	0	100	0	0	0	sell wood	25	25	157
2933389	SELL	4	0	100	0	0	0	sell wood	25	25	157
2933809	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2933809	SELL	4	0	100	0	0	0	sell wood	25	25	157
2934229	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2934229	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2934229	SELL	4	0	0	500	0	0	sell food	25	25	157
2934649	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2934649	SELL	4	0	0	100	0	0	sell food	25	25	157
2935069	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2935069	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2935489	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2935489	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2935909	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2936329	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2936329	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2936749	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2937169	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2937589	DE_QUEUE	2	448	0	80	0	0	Scout Cavalry	25	25	157
2945149	BUILD	7	50	60	0	0	0	Farm	25	25	157
2947669	BUILD	5	50	60	0	0	0	Farm	25	25	157
2949349	BUILD	5	50	60	0	0	0	Farm	25	25	157
2951449	BUILD	5	50	60	0	0	0	Farm	25	25	157
2952709	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	25	157
2952709	BUILD	5	50	60	0	0	0	Farm	25	25	157
2953129	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	25	157
2953549	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	25	157
2953549	BUILD	6	562	100	0	0	0	Lumber Camp	25	25	157
2953969	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	25	157
2953969	DE_QUEUE	4	751	0	100	250	0	Eagle Scout	25	25	157
2953969	BUILD	5	50	60	0	0	0	Farm	25	25	157
2956489	DE_QUEUE	1	763	275	0	275	0	Plumed Archer	25	25	157
2956489	BUILD	5	50	60	0	0	0	Farm	25	25	157
2956909	DE_QUEUE	1	763	275	0	275	0	Plumed Archer	25	25	157
2957749	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2958169	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2958169	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2958169	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2958589	DE_QUEUE	4	4	125	0	225	0	Archer	25	25	157
2958589	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2959009	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2959009	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2959569	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2959569	DE_QUEUE	8	38	0	60	75	0	Knight	25	25	157
2959989	DE_QUEUE	1	7	175	125	0	0	Skirmisher	25	25	157
2959989	DE_QUEUE	1	7	175	125	0	0	Skirmisher	25	25	157
2960409	DE_QUEUE	1	7	175	125	0	0	Skirmisher	25	25	157
2960409	DE_QUEUE	1	7	175	125	0	0	Skirmisher	25	25	157
2960829	DE_QUEUE	1	7	175	125	0	0	Skirmisher	25	25	157
2960829	DE_QUEUE	3	331	200	0	200	0	Trebuchet (Packed)	25	25	157
2962509	DE_QUEUE	1	7	175	125	0	0	Skirmisher	25	25	157
2962509	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2962929	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2963349	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2963349	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2963769	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2963769	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2964189	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2964189	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2964189	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2964609	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2964609	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2965029	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2965449	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2965449	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2965449	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2965869	DE_QUEUE	7	46	0	60	55	0	Janissary	25	25	157
2967969	DE_QUEUE	6	4	25	0	45	0	Archer	25	25	157
2968389	DE_QUEUE	6	4	25	0	45	0	Archer	25	25	157
2968389	DE_QUEUE	6	4	25	0	45	0	Archer	25	25	157
2969229	DE_QUEUE	6	4	25	0	45	0	Archer	25	25	157
2969649	DE_QUEUE	6	4	25	0	45	0	Archer	25	25	157
2969649	DE_QUEUE	6	4	125	0	225	0	Archer	25	25	157
2970069	BUILD	4	82	0	0	0	650	Castle	25	25	157
2970069	DE_QUEUE	6	4	125	0	225	0	Archer	25	25	157
2970489	DE_QUEUE	6	4	125	0	225	0	Archer	25	25	157
2974689	DE_QUEUE	6	279	75	0	75	0	Scorpion	25	25	157
2974689	DE_QUEUE	8	1655	0	55	55	0	Coustillier	25	25	157
2975109	DE_QUEUE	8	1655	0	55	55	0	Coustillier	25	25	157
2975529	DE_QUEUE	8	1655	0	55	55	0	Coustillier	25	25	157
2975529	DE_QUEUE	8	1655	0	55	55	0	Coustillier	25	25	157
2976369	DE_QUEUE	5	4	125	0	225	0	Archer	25	25	157
2976789	RESEARCH	1	197	0	215	90	0	Pikeman	25	25	157
2976789	DE_QUEUE	5	4	125	0	225	0	Archer	25	25	157
2976789	DE_QUEUE	5	4	75	0	135	0	Archer	25	25	157
2977209	DE_QUEUE	5	4	75	0	135	0	Archer	25	25	157
2977209	BUILD	7	673	0	0	0	30	Gate	25	25	157
2981829	RESEARCH	4	279	150	200	0	0	Stone Shaft Mining	25	25	157
2983089	RESEARCH	1	67	0	150	0	0	Forging	25	25	157
2983089	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2983509	RESEARCH	1	74	0	100	0	0	Scale Mail Armor	25	25	157
2983509	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2983509	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2983929	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	25	25	157
2983929	DE_QUEUE	5	448	0	400	0	0	Scout Cavalry	25	25	157
2984349	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	25	25	157
2984349	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	25	25	157
2984769	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	25	25	157
2984769	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	25	25	157
2985189	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	25	25	157
2986869	RESEARCH	1	51	200	300	0	0	Architecture	25	25	157
2987289	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	25	25	157
2987289	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	25	25	157
2987709	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	25	25	157
2988129	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	25	25	157
2988129	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	25	25	157
2991489	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
2991909	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
2992749	RESEARCH	1	4	0	750	450	0	El Dorado	25	25	157
2993169	RESEARCH	4	379	400	400	0	0	Hoardings	25	25	157
2993589	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2994009	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2994569	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2994569	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2994989	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2994989	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2995409	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2995409	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2995829	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2996249	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
2998349	DE_QUEUE	1	128	300	0	150	0	Trade Cart (Empty)	25	25	157
2998349	DE_QUEUE	1	128	300	0	150	0	Trade Cart (Empty)	25	25	157
2999189	BUILD	8	584	100	0	0	0	Mining Camp	25	25	157
3000029	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
3000449	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
3000449	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
3000869	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
3001289	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
3001289	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	25	25	157
3002969	SELL	1	0	500	0	0	0	sell wood	25	25	157
3002969	SELL	1	0	500	0	0	0	sell wood	25	25	157
3013469	DE_QUEUE	8	125	0	0	100	0	Monk	25	25	157
3015569	BUILD	6	584	100	0	0	0	Mining Camp	25	25	157
3015989	BUILD	1	562	100	0	0	0	Lumber Camp	25	25	157
3022709	DE_QUEUE	5	93	125	175	0	0	Spearman	25	25	157
3022709	DE_QUEUE	5	93	125	175	0	0	Spearman	25	25	157
3023129	DE_QUEUE	5	93	125	175	0	0	Spearman	25	25	157
3023549	DE_QUEUE	5	93	125	175	0	0	Spearman	25	25	157
3023549	DE_QUEUE	5	93	125	175	0	0	Spearman	25	25	157
3023969	RESEARCH	3	215	0	100	0	0	Squires	25	25	157
3023969	DE_QUEUE	5	93	50	70	0	0	Spearman	25	25	157
3027329	RESEARCH	3	219	0	250	250	0	Ring Archer Armor	25	25	157
3027749	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3027749	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3028169	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3028589	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3028589	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3029009	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3029569	RESEARCH	4	51	200	300	0	0	Architecture	25	25	157
3029569	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3029569	DE_QUEUE	8	7	35	25	0	0	Skirmisher	25	25	157
3032929	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3033349	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3033769	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3033769	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3034189	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3034189	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	25	157
3034189	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	25	157
3034609	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3034609	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3034609	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	25	157
3034609	DE_QUEUE	7	128	100	0	50	0	Trade Cart (Empty)	25	25	157
3035029	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3035449	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3035449	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3035869	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3036289	RESEARCH	1	429	0	300	600	0	Halberdier	25	25	157
3036289	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
3036289	DE_QUEUE	2	38	0	60	75	0	Knight	25	25	157
